"student_name","student_id","student_email","programme","year","address","contact","module_id","module_name","module_leader","lecturer1","lecturer2","faculty","building","room","exam_mark","coursework1","coursework2","coursework3"
"Kelly Bolton","2106060","KB2Y24@UoNEHT.ac.uk","Fine Art","4","33927 Cameron Rest Suite 977 Scottmouth, FM 20437","594.301.9585x9685","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","37","18","",""
"James Flores","2156617","JF1Y24@UoNEHT.ac.uk","Fine Art","4","976 Le Mountains East Charlesville, WI 09593","(790)737-6459","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","5","11","12"
"James Flores","2156617","JF1Y24@UoNEHT.ac.uk","Fine Art","4","976 Le Mountains East Charlesville, WI 09593","(790)737-6459","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","47","33","",""
"James Flores","2156617","JF1Y24@UoNEHT.ac.uk","Fine Art","4","976 Le Mountains East Charlesville, WI 09593","(790)737-6459","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","64","2","",""
"Raymond Clark","2175764","RC1Y24@UoNEHT.ac.uk","Fine Art","4","699 Thomas Mills New Ronaldbury, IN 53882","001-921-806-4991","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","11","12","18"
"Raymond Clark","2175764","RC1Y24@UoNEHT.ac.uk","Fine Art","4","699 Thomas Mills New Ronaldbury, IN 53882","001-921-806-4991","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","31","35","",""
"Raymond Clark","2175764","RC1Y24@UoNEHT.ac.uk","Fine Art","4","699 Thomas Mills New Ronaldbury, IN 53882","001-921-806-4991","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","3","11","",""
"Michael Herrera","2194238","MH1Y24@UoNEHT.ac.uk","Fine Art","4","23113 Willie Mews Reedburgh, NC 60500","001-859-708-4892","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","31","13","6"
"Michael Herrera","2194238","MH1Y24@UoNEHT.ac.uk","Fine Art","4","23113 Willie Mews Reedburgh, NC 60500","001-859-708-4892","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","32","21","",""
"Michael Herrera","2194238","MH1Y24@UoNEHT.ac.uk","Fine Art","4","23113 Willie Mews Reedburgh, NC 60500","001-859-708-4892","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","9","16","",""
"Jessica Williamson","2200768","JW1Y24@UoNEHT.ac.uk","Fine Art","4","10183 Johnson Burgs Davidfurt, MO 41369","","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","17","25","31"
"Jessica Williamson","2200768","JW1Y24@UoNEHT.ac.uk","Fine Art","4","10183 Johnson Burgs Davidfurt, MO 41369","","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","50","32","",""
"Jessica Williamson","2200768","JW1Y24@UoNEHT.ac.uk","Fine Art","4","10183 Johnson Burgs Davidfurt, MO 41369","","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","39","3","",""
"Trevor Dean","2236495","TD1Y24@UoNEHT.ac.uk","Fine Art","4","3552 Holder Islands Apt. 188 Evanton, MI 13729","(421)872-1455x906","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","20","3","22"
"Trevor Dean","2236495","TD1Y24@UoNEHT.ac.uk","Fine Art","4","3552 Holder Islands Apt. 188 Evanton, MI 13729","(421)872-1455x906","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","0","6","",""
"Trevor Dean","2236495","TD1Y24@UoNEHT.ac.uk","Fine Art","4","3552 Holder Islands Apt. 188 Evanton, MI 13729","(421)872-1455x906","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","51","19","",""
"Jessica Carter","2286784","JC2Y24@UoNEHT.ac.uk","Fine Art","4","PSC 5420, Box 2872 APO AP 08331","(906)392-0799","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","10","19","15"
"Jessica Carter","2286784","JC2Y24@UoNEHT.ac.uk","Fine Art","4","PSC 5420, Box 2872 APO AP 08331","(906)392-0799","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","27","12","",""
"Jessica Carter","2286784","JC2Y24@UoNEHT.ac.uk","Fine Art","4","PSC 5420, Box 2872 APO AP 08331","(906)392-0799","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","29","2","",""
"Michael Harper","2372603","MH2Y24@UoNEHT.ac.uk","Fine Art","4","67778 Nicole Pass East Laurenside, IA 43789","(763)638-5322x702","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","33","22","7"
"Michael Harper","2372603","MH2Y24@UoNEHT.ac.uk","Fine Art","4","67778 Nicole Pass East Laurenside, IA 43789","(763)638-5322x702","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","1","2","",""
"Michael Harper","2372603","MH2Y24@UoNEHT.ac.uk","Fine Art","4","67778 Nicole Pass East Laurenside, IA 43789","(763)638-5322x702","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","32","3","",""
"Annette Franklin","2423896","AF2Y24@UoNEHT.ac.uk","Fine Art","4","18335 Sheppard Ports Suite 410 West Jesseton, KS 36878","+1-401-648-3589x095","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","1","33","23"
"Annette Franklin","2423896","AF2Y24@UoNEHT.ac.uk","Fine Art","4","18335 Sheppard Ports Suite 410 West Jesseton, KS 36878","+1-401-648-3589x095","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","30","20","",""
"Annette Franklin","2423896","AF2Y24@UoNEHT.ac.uk","Fine Art","4","18335 Sheppard Ports Suite 410 West Jesseton, KS 36878","+1-401-648-3589x095","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","46","2","",""
"Mr. Jeremy Grant","2501638","MJ2Y24@UoNEHT.ac.uk","Fine Art","4","848 Clark Cliff Gracetown, KY 28389","466-560-6799","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","23","31","2"
"Mr. Jeremy Grant","2501638","MJ2Y24@UoNEHT.ac.uk","Fine Art","4","848 Clark Cliff Gracetown, KY 28389","466-560-6799","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","11","10","",""
"Mr. Jeremy Grant","2501638","MJ2Y24@UoNEHT.ac.uk","Fine Art","4","848 Clark Cliff Gracetown, KY 28389","466-560-6799","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","77","9","",""
"Laura Stewart","2553988","LS1Y24@UoNEHT.ac.uk","Fine Art","4","3730 Scott Isle Apt. 017 Christineshire, GU 69896","+1-481-635-6991x28094","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","20","27","15"
"Laura Stewart","2553988","LS1Y24@UoNEHT.ac.uk","Fine Art","4","3730 Scott Isle Apt. 017 Christineshire, GU 69896","+1-481-635-6991x28094","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","44","6","",""
"Laura Stewart","2553988","LS1Y24@UoNEHT.ac.uk","Fine Art","4","3730 Scott Isle Apt. 017 Christineshire, GU 69896","+1-481-635-6991x28094","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","72","7","",""
"David Williams","2618164","DW1Y24@UoNEHT.ac.uk","Fine Art","4","4617 Amber Turnpike West Maryside, MI 16898","508.693.2906","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","17","19","4"
"David Williams","2618164","DW1Y24@UoNEHT.ac.uk","Fine Art","4","4617 Amber Turnpike West Maryside, MI 16898","508.693.2906","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","3","11","",""
"David Williams","2618164","DW1Y24@UoNEHT.ac.uk","Fine Art","4","4617 Amber Turnpike West Maryside, MI 16898","508.693.2906","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","54","0","",""
"Alicia Delacruz","2667628","AD1Y24@UoNEHT.ac.uk","Fine Art","4","4563 Waller Plains East Suzanneport, DC 25583","513-886-8555x45188","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","0","11","19"
"Alicia Delacruz","2667628","AD1Y24@UoNEHT.ac.uk","Fine Art","4","4563 Waller Plains East Suzanneport, DC 25583","513-886-8555x45188","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","43","13","",""
"Alicia Delacruz","2667628","AD1Y24@UoNEHT.ac.uk","Fine Art","4","4563 Waller Plains East Suzanneport, DC 25583","513-886-8555x45188","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","60","11","",""
"Bradley Jimenez","2745922","BJ1Y24@UoNEHT.ac.uk","Fine Art","4","396 Meyer Ports Suite 617 Saunderstown, AR 02009","","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","8","9","28"
"Bradley Jimenez","2745922","BJ1Y24@UoNEHT.ac.uk","Fine Art","4","396 Meyer Ports Suite 617 Saunderstown, AR 02009","","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","56","13","",""
"Bradley Jimenez","2745922","BJ1Y24@UoNEHT.ac.uk","Fine Art","4","396 Meyer Ports Suite 617 Saunderstown, AR 02009","","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","39","10","",""
"Eric Murray","2761381","EM1Y24@UoNEHT.ac.uk","Fine Art","4","01247 Diana Vista New Emily, MN 66825","705-360-2508x49803","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","28","13","18"
"Eric Murray","2761381","EM1Y24@UoNEHT.ac.uk","Fine Art","4","01247 Diana Vista New Emily, MN 66825","705-360-2508x49803","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","21","13","",""
"Eric Murray","2761381","EM1Y24@UoNEHT.ac.uk","Fine Art","4","01247 Diana Vista New Emily, MN 66825","705-360-2508x49803","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","46","4","",""
"Patricia Robinson","2824545","PR1Y24@UoNEHT.ac.uk","Fine Art","4","1373 John Junction Suite 618 East Fred, VI 50874","001-541-206-5741","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","17","17","18"
"Patricia Robinson","2824545","PR1Y24@UoNEHT.ac.uk","Fine Art","4","1373 John Junction Suite 618 East Fred, VI 50874","001-541-206-5741","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","59","16","",""
"Patricia Robinson","2824545","PR1Y24@UoNEHT.ac.uk","Fine Art","4","1373 John Junction Suite 618 East Fred, VI 50874","001-541-206-5741","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","32","2","",""
"Alicia Williams","2871018","AW2Y24@UoNEHT.ac.uk","Fine Art","4","6285 Rachel Lakes Mcculloughland, MP 23886","001-544-643-8455","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","9","18","21"
"Alicia Williams","2871018","AW2Y24@UoNEHT.ac.uk","Fine Art","4","6285 Rachel Lakes Mcculloughland, MP 23886","001-544-643-8455","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","0","34","",""
"Alicia Williams","2871018","AW2Y24@UoNEHT.ac.uk","Fine Art","4","6285 Rachel Lakes Mcculloughland, MP 23886","001-544-643-8455","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","1","5","",""
"Anita Rose","2899129","AR1Y24@UoNEHT.ac.uk","Fine Art","4","4781 Valerie Shore Apt. 740 Margaretshire, AL 81990","218.455.2293","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","31","23","27"
"Anita Rose","2899129","AR1Y24@UoNEHT.ac.uk","Fine Art","4","4781 Valerie Shore Apt. 740 Margaretshire, AL 81990","218.455.2293","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","19","19","",""
"Anita Rose","2899129","AR1Y24@UoNEHT.ac.uk","Fine Art","4","4781 Valerie Shore Apt. 740 Margaretshire, AL 81990","218.455.2293","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","26","19","",""
"Jose Scott","2977036","JS2Y24@UoNEHT.ac.uk","Fine Art","4","04878 Kathryn Avenue Danielstown, NV 80003","+1-425-681-4513","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","9","19","16"
"Jose Scott","2977036","JS2Y24@UoNEHT.ac.uk","Fine Art","4","04878 Kathryn Avenue Danielstown, NV 80003","+1-425-681-4513","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","37","27","",""
"Jose Scott","2977036","JS2Y24@UoNEHT.ac.uk","Fine Art","4","04878 Kathryn Avenue Danielstown, NV 80003","+1-425-681-4513","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","60","0","",""
"Stephen Velazquez","3017522","SV1Y24@UoNEHT.ac.uk","Fine Art","4","200 Jones Oval Jorgemouth, MP 20038","001-310-572-8902","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","24","23","24"
"Stephen Velazquez","3017522","SV1Y24@UoNEHT.ac.uk","Fine Art","4","200 Jones Oval Jorgemouth, MP 20038","001-310-572-8902","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","28","36","",""
"Stephen Velazquez","3017522","SV1Y24@UoNEHT.ac.uk","Fine Art","4","200 Jones Oval Jorgemouth, MP 20038","001-310-572-8902","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","36","11","",""
"Kayla Hernandez","3080955","KH1Y24@UoNEHT.ac.uk","Fine Art","4","213 Trevino Corners Lake Timothyfort, WI 23517","001-571-743-5110x9240","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","4","30","15"
"Kayla Hernandez","3080955","KH1Y24@UoNEHT.ac.uk","Fine Art","4","213 Trevino Corners Lake Timothyfort, WI 23517","001-571-743-5110x9240","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","2","38","",""
"Kayla Hernandez","3080955","KH1Y24@UoNEHT.ac.uk","Fine Art","4","213 Trevino Corners Lake Timothyfort, WI 23517","001-571-743-5110x9240","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","32","2","",""
"Maria Adams","3113553","MA1Y24@UoNEHT.ac.uk","Fine Art","4","6605 Cassandra Village South Elaine, KY 10783","9088881597","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","5","32","33"
"Maria Adams","3113553","MA1Y24@UoNEHT.ac.uk","Fine Art","4","6605 Cassandra Village South Elaine, KY 10783","9088881597","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","27","36","",""
"Maria Adams","3113553","MA1Y24@UoNEHT.ac.uk","Fine Art","4","6605 Cassandra Village South Elaine, KY 10783","9088881597","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","36","5","",""
"Jasmine Hines","3116754","JH2Y24@UoNEHT.ac.uk","Fine Art","4","893 Thomas Road Rosstown, ID 15781","+1-922-859-6924x55977","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","19","15","13"
"Jasmine Hines","3116754","JH2Y24@UoNEHT.ac.uk","Fine Art","4","893 Thomas Road Rosstown, ID 15781","+1-922-859-6924x55977","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","57","36","",""
"Jasmine Hines","3116754","JH2Y24@UoNEHT.ac.uk","Fine Art","4","893 Thomas Road Rosstown, ID 15781","+1-922-859-6924x55977","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","20","6","",""
"Melissa Logan","3186909","ML1Y24@UoNEHT.ac.uk","Fine Art","4","208 Tracy Stravenue Evansmouth, OR 22988","","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","16","22","31"
"Melissa Logan","3186909","ML1Y24@UoNEHT.ac.uk","Fine Art","4","208 Tracy Stravenue Evansmouth, OR 22988","","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","7","28","",""
"Melissa Logan","3186909","ML1Y24@UoNEHT.ac.uk","Fine Art","4","208 Tracy Stravenue Evansmouth, OR 22988","","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","62","18","",""
"Gabrielle Reyes","3207195","GR1Y24@UoNEHT.ac.uk","Fine Art","4","380 Alexander Heights North Rayberg, DE 78766","(913)850-5859x0071","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","30","4","16"
"Gabrielle Reyes","3207195","GR1Y24@UoNEHT.ac.uk","Fine Art","4","380 Alexander Heights North Rayberg, DE 78766","(913)850-5859x0071","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","35","24","",""
"Gabrielle Reyes","3207195","GR1Y24@UoNEHT.ac.uk","Fine Art","4","380 Alexander Heights North Rayberg, DE 78766","(913)850-5859x0071","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","59","1","",""
"Erik Black","3208558","EB1Y24@UoNEHT.ac.uk","Fine Art","4","6222 Alyssa Heights Suite 224 Karashire, MN 58553","(581)930-3387x75501","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","28","28","9"
"Erik Black","3208558","EB1Y24@UoNEHT.ac.uk","Fine Art","4","6222 Alyssa Heights Suite 224 Karashire, MN 58553","(581)930-3387x75501","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","21","37","",""
"Erik Black","3208558","EB1Y24@UoNEHT.ac.uk","Fine Art","4","6222 Alyssa Heights Suite 224 Karashire, MN 58553","(581)930-3387x75501","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","58","9","",""
"Samantha Brown","3250288","SB1Y24@UoNEHT.ac.uk","Fine Art","4","52513 Moody Village West Michael, NH 43474","6432066222","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","14","18","17"
"Samantha Brown","3250288","SB1Y24@UoNEHT.ac.uk","Fine Art","4","52513 Moody Village West Michael, NH 43474","6432066222","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","37","21","",""
"Samantha Brown","3250288","SB1Y24@UoNEHT.ac.uk","Fine Art","4","52513 Moody Village West Michael, NH 43474","6432066222","FINE4403","Expert Portraits","Jared Kent","","","Faculty of Art","B100","R1001","36","7","",""
"Steven Sims","3327018","SS1Y24@UoNEHT.ac.uk","Fine Art","4","PSC 5765, Box 6367 APO AE 05870","","FINE4401","Theoretical Sketching","Maria Tyler","","","Faculty of Art","B81","R1002","","29","11","33"
"Steven Sims","3327018","SS1Y24@UoNEHT.ac.uk","Fine Art","4","PSC 5765, Box 6367 APO AE 05870","","FINE4402","Theoretical Landscapes","Shelley Curtis","Joy Coleman","Tamara Hall","Faculty of Art","B73","R3057","27","21","",""
